Francesca Minonne,,L'Armando,12 Feb 2020 06:40
Francesca Minonne,,L'Armando,12 Feb 2020 06:37
Enzo Jannacci,,L'armando,12 Feb 2020 06:35
Enzo Jannacci,,L'armando,12 Feb 2020 06:33
Enzo Jannacci,,L'armando,12 Feb 2020 06:32
Giorgio Gaber,Giorgio Gaber,La ballata del Cerutti,11 Feb 2020 21:00
The Beatles,With the Beatles (Remastered),Please Mister Postman - Remastered 2009,11 Feb 2020 20:37
The Beatles,With the Beatles (Remastered),Please Mister Postman - Remastered 2009,11 Feb 2020 20:37
The Beatles,With the Beatles (Remastered),Till There Was You - Remastered 2009,11 Feb 2020 20:34
The Beatles,With the Beatles (Remastered),Till There Was You - Remastered 2009,11 Feb 2020 20:34
The Beatles,With the Beatles (Remastered),Little Child - Remastered 2009,11 Feb 2020 20:33
The Beatles,With the Beatles (Remastered),Little Child - Remastered 2009,11 Feb 2020 20:33
The Beatles,With the Beatles (Remastered),Don't Bother Me - Remastered 2009,11 Feb 2020 20:30
The Beatles,With the Beatles (Remastered),Don't Bother Me - Remastered 2009,11 Feb 2020 20:30
The Beatles,With the Beatles (Remastered),All My Loving - Remastered 2009,11 Feb 2020 20:28
The Beatles,With the Beatles (Remastered),All My Loving - Remastered 2009,11 Feb 2020 20:28
The Beatles,With the Beatles (Remastered),All I've Got To Do - Remastered 2009,11 Feb 2020 20:26
The Beatles,With the Beatles (Remastered),All I've Got To Do - Remastered 2009,11 Feb 2020 20:26
The Beatles,With the Beatles (Remastered),It Won't Be Long - Remastered 2009,11 Feb 2020 20:24
The Beatles,With the Beatles (Remastered),It Won't Be Long - Remastered 2009,11 Feb 2020 20:24
IANVA,Canone Europeo,πάροδος,11 Feb 2020 17:49
White Town,,Your Woman,11 Feb 2020 17:45
Queen,Greatest Hits I,You're My Best Friend,11 Feb 2020 17:42
U2,The Unforgettable Fire,Wire,11 Feb 2020 17:38
Joy Division,Unknown Pleasures,Wilderness,11 Feb 2020 17:35
Blind Guardian,Nightfall in Middle Earth,When Sorrow Sang,11 Feb 2020 17:31
Rhapsody of Fire,Power of the Dragonflame,When Demons Awake,11 Feb 2020 17:24
883,Nord Sud Ovest Est,Weekend,11 Feb 2020 17:20
Noemi,RossoNoemi,Vuoto A Perdere,11 Feb 2020 16:27
Baustelle,La malavita,La guerra è finita,11 Feb 2020 16:23
Cesare Cremonini,Bagus,Vieni a vedere perchè,11 Feb 2020 16:18
Cesare Cremonini,Bagus,Vieni a vedere perchè,11 Feb 2020 16:17
Tiromancino,La Descrizione Di Un Attimo,La descrizione di un attimo,11 Feb 2020 16:14
Niccolò Fabi,La Cura Del Tempo,Il Negozio Di Antiquariato,11 Feb 2020 16:10
Niccolò Fabi,Niccolò Fabi,Lasciarsi Un Giorno A Roma,11 Feb 2020 16:05
Tiromancino,La Descrizione Di Un Attimo,La descrizione di un attimo,11 Feb 2020 15:55
Alex Britti,La Vasca,Una Su 1.000.000,11 Feb 2020 15:52
Niccolò Fabi,Niccolò Fabi,Lasciarsi Un Giorno A Roma,11 Feb 2020 15:50
Niccolò Fabi,Niccolò Fabi,Lasciarsi Un Giorno A Roma,11 Feb 2020 15:45
Niccolò Fabi,Niccolò Fabi,Lasciarsi Un Giorno A Roma,11 Feb 2020 15:44
Muddy Waters,The Complete Plantation Recordings,I Be's Troubled (Plantation Recording),11 Feb 2020 15:41
Robert Johnson,King Of The Delta Blues Singers,Walkin' Blues,11 Feb 2020 15:38
Robert Johnson,On The Road,Crossroad Blues,11 Feb 2020 15:35
Dire Straits,Sultans Of Swing - The Very Best Of Dire Straits,Twisting By the Pool,11 Feb 2020 14:04
Mark Knopfler,Sailing to Philadelphia,What It Is,11 Feb 2020 13:59
Dire Straits,Sultans Of Swing - The Very Best Of Dire Straits,Twisting By the Pool,11 Feb 2020 13:56
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Bergamo,11 Feb 2020 13:50
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Verdura,11 Feb 2020 11:47
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,La banalità del mare,11 Feb 2020 11:43
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Scatole,11 Feb 2020 11:35
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Nonono,11 Feb 2020 11:31
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Lake Washington Boulevard,11 Feb 2020 11:22
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Antartide,11 Feb 2020 11:18
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Fuori dall'Hype,11 Feb 2020 11:14
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Freddie,11 Feb 2020 11:08
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Verdura,11 Feb 2020 11:05
Pinguini Tattici Nucleari,Sashimi - Single,Sashimi,11 Feb 2020 10:59
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Antartide,11 Feb 2020 09:18
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Bergamo,11 Feb 2020 09:10
Pinguini Tattici Nucleari,Fuori Dall'Hype Ringo Starr,Ridere,11 Feb 2020 09:06
Pinguini Tattici Nucleari,,Ringo Starr,11 Feb 2020 09:02
Queen,Greatest Hits I,We Will Rock You,11 Feb 2020 07:04
The Who,Tommy,Pinball Wizard,11 Feb 2020 06:53
Led Zeppelin,Led Zeppelin III (Remastered),Immigrant Song - Remaster,11 Feb 2020 06:40
Led Zeppelin,Led Zeppelin III (Remastered),Immigrant Song - Remaster,11 Feb 2020 06:40
The Beatles,A Hard Day's Night (Remastered),A Hard Day's Night - Remastered 2009,11 Feb 2020 06:38
Queen,Jazz (2011 Remaster),Don't Stop Me Now - 2011 Mix,11 Feb 2020 06:34
Queen,Jazz (2011 Remaster),Don't Stop Me Now - 2011 Mix,11 Feb 2020 06:34
Queen,Bohemian Rhapsody (The Original Soundtrack),Don't Stop Me Now - ...Revisited,11 Feb 2020 06:32
Queen,Bohemian Rhapsody (The Original Soundtrack),Don't Stop Me Now - ...Revisited,11 Feb 2020 06:32
Paolo Jannacci,Canterò (Sanremo 2020 Edition),Voglio parlarti adesso,10 Feb 2020 19:36
Paolo Jannacci,Canterò (Sanremo 2020 Edition),Voglio parlarti adesso,10 Feb 2020 19:36
The Byrds,Very Best Of,You Ain't Goin' Nowhere,10 Feb 2020 19:27
The Byrds,Very Best Of,Have You Seen Her Face,10 Feb 2020 18:59
The Byrds,Very Best Of,So You Want to Be a Rock 'N' Roll Star,10 Feb 2020 18:56
The Byrds,Very Best Of,So You Want to Be a Rock 'N' Roll Star,10 Feb 2020 18:56
The Byrds,Very Best Of,I See You,10 Feb 2020 18:54
The Byrds,Very Best Of,Eight Miles High,10 Feb 2020 18:50
The Byrds,Very Best Of,5D (Fifth Dimension),10 Feb 2020 18:47
Dream Theater,A Dramatic Turn of Events [Deluxe Collector's Edition],On the Backs of Angels,10 Feb 2020 18:38
The Byrds,Very Best Of,So You Want to Be a Rock 'N' Roll Star,10 Feb 2020 18:07
The Byrds,Very Best Of,I See You,10 Feb 2020 18:04
The Byrds,Very Best Of,I See You,10 Feb 2020 18:04
The Byrds,Very Best Of,Eight Miles High,10 Feb 2020 18:01
The Byrds,Very Best Of,Eight Miles High,10 Feb 2020 18:01
The Byrds,Very Best Of,5D (Fifth Dimension),10 Feb 2020 17:58
The Byrds,Very Best Of,5D (Fifth Dimension),10 Feb 2020 17:58
The Byrds,Very Best Of,It'S All Over Now Baby Blue - Alternate Mix,10 Feb 2020 17:53
The Byrds,Very Best Of,It'S All Over Now Baby Blue - Alternate Mix,10 Feb 2020 17:53
The Byrds,Very Best Of,The World Turns All Around Her,10 Feb 2020 17:51
The Byrds,Very Best Of,The World Turns All Around Her,10 Feb 2020 17:51
The Byrds,Very Best Of,Turn! Turn! Turn! (To Everything There Is a Season),10 Feb 2020 17:46
The Byrds,Very Best Of,Turn! Turn! Turn! (To Everything There Is a Season),10 Feb 2020 17:46
The Byrds,Very Best Of,All I Really Want to Do,10 Feb 2020 17:44
The Byrds,Very Best Of,All I Really Want to Do,10 Feb 2020 17:44
The Byrds,Very Best Of,I'll Feel a Whole Lot Better,10 Feb 2020 17:42
The Byrds,Very Best Of,I'll Feel a Whole Lot Better,10 Feb 2020 17:42
Europe,Wings of Tomorrow,Dreamer,10 Feb 2020 15:20
Europe,Wings of Tomorrow,Lyin' Eyes,10 Feb 2020 15:16
Europe,Wings of Tomorrow,Wings Of Tomorrow,10 Feb 2020 15:12
Europe,Wings of Tomorrow,Aphasia,10 Feb 2020 15:09
Europe,Wings of Tomorrow,Open Your Heart,10 Feb 2020 15:01
Europe,Wings of Tomorrow,Scream of Anger,10 Feb 2020 14:57
Europe,Wings of Tomorrow,Stormwind,10 Feb 2020 14:52
Scorpions,Blackout,Dynamite,10 Feb 2020 14:48
Scorpions,Blackout,Now!,10 Feb 2020 14:45
Scorpions,Blackout,No One Like You,10 Feb 2020 14:39
Scorpions,Blackout,Blackout,10 Feb 2020 14:31
Scorpions,Blackout,Dynamite,10 Feb 2020 14:27
Metallica,Ride the Lightning,Fade To Black (Remastered),10 Feb 2020 14:05
Bon Jovi,Slippery When Wet,You Give Love a Bad Name,10 Feb 2020 14:02
Metallica,Master of Puppets,Master Of Puppets (Remastered),10 Feb 2020 13:45
Metallica,Load,Hero of the Day,10 Feb 2020 13:39
Metallica,Load,Until It Sleeps,10 Feb 2020 13:35
Metallica,Load,Hero of the Day,10 Feb 2020 13:30
